931;30.943;31.228;32.054;0.224 ms
936;30.037;31.210;31.719;0.299 ms
941;30.874;31.978;59.243;3.901 ms
946;30.346;31.399;31.895;0.286 ms
951;30.856;31.485;31.897;0.185 ms
956;30.957;31.312;31.766;0.172 ms
961;30.862;31.274;31.909;0.213 ms
966;30.824;31.266;31.728;0.204 ms
971;30.633;31.245;31.684;0.204 ms
976;30.919;31.232;31.777;0.183 ms
981;30.744;31.329;32.750;0.280 ms
986;29.863;31.229;31.559;0.286 ms
991;30.787;31.275;31.687;0.176 ms
996;30.868;31.326;31.781;0.176 ms
1001;29.895;31.290;31.862;0.293 ms
1006;30.826;31.248;31.652;0.183 ms
1011;29.589;31.615;46.771;2.388 ms
1016;30.897;31.307;31.801;0.197 ms
1021;29.842;31.290;31.688;0.275 ms
1026;29.939;31.221;31.769;0.274 ms
1031;31.015;31.548;44.302;1.827 ms
1036;30.297;31.182;31.601;0.255 ms
1041;29.969;31.166;31.703;0.311 ms
1046;30.325;31.175;31.695;0.274 ms
1051;29.996;31.094;31.717;0.367 ms
1056;30.617;31.240;31.680;0.221 ms
1061;29.916;31.252;31.729;0.254 ms
1066;30.136;31.172;31.704;0.274 ms
1071;29.731;31.242;32.977;0.468 ms
1076;29.837;31.309;31.943;0.376 ms
1081;30.585;31.328;31.894;0.244 ms
1086;30.158;31.351;31.884;0.319 ms
1091;29.873;31.650;49.629;2.599 ms
1096;30.463;31.206;31.672;0.216 ms
1101;29.546;31.005;31.644;0.501 ms
1106;29.887;31.126;31.691;0.286 ms
1111;29.668;31.122;31.643;0.344 ms
1116;29.883;31.192;31.611;0.308 ms
1121;30.062;31.231;31.594;0.231 ms
1126;30.368;31.216;31.683;0.231 ms
1131;30.900;31.325;31.766;0.189 ms
1136;30.466;31.154;31.510;0.218 ms
1141;30.023;31.123;31.600;0.278 ms
1146;30.037;31.214;31.583;0.250 ms
1151;30.111;31.127;31.844;0.336 ms
1156;30.325;31.240;31.673;0.284 ms
1161;29.964;31.167;33.810;0.528 ms
1166;30.068;31.061;31.552;0.309 ms
1171;29.607;31.104;31.601;0.375 ms
1176;30.616;31.273;31.675;0.219 ms
1181;30.871;31.287;31.619;0.183 ms
1186;30.797;31.261;32.102;0.236 ms
1191;30.700;31.247;31.762;0.212 ms
1196;30.797;31.749;55.654;3.422 ms
1201;30.690;31.252;32.029;0.231 ms
1206;30.086;31.250;31.585;0.237 ms
1211;29.857;31.256;31.761;0.270 ms
1216;30.609;31.261;31.835;0.214 ms
1221;30.716;31.188;31.839;0.226 ms
1226;29.732;31.181;31.924;0.321 ms
1231;30.427;31.204;31.650;0.237 ms
1236;29.706;31.242;31.661;0.284 ms
1241;29.981;31.252;31.623;0.299 ms
1246;30.033;31.190;31.969;0.320 ms
1251;29.979;31.167;31.965;0.323 ms
1256;30.851;31.247;31.739;0.188 ms
1261;30.057;31.218;31.756;0.328 ms
1266;30.727;31.287;31.983;0.205 ms
1271;30.920;31.295;31.616;0.167 ms
1276;29.647;31.182;31.677;0.279 ms
1281;29.838;31.065;31.593;0.400 ms
1286;29.626;31.136;32.182;0.410 ms
1291;29.609;31.159;31.605;0.354 ms
1296;29.893;31.239;31.614;0.260 ms
1301;30.430;31.265;31.663;0.219 ms
1306;29.950;31.252;32.206;0.358 ms
1311;30.931;31.298;31.639;0.181 ms
1316;30.041;31.273;31.869;0.284 ms
1321;30.106;31.177;31.582;0.258 ms
1326;30.168;31.164;31.800;0.299 ms
1331;29.767;31.319;31.666;0.303 ms
1336;30.168;31.307;31.687;0.231 ms
1341;30.919;31.334;31.801;0.191 ms
1346;30.863;31.312;31.976;0.193 ms
1351;31.013;31.890;56.929;3.585 ms
1356;29.650;31.309;31.780;0.290 ms
1361;29.638;31.331;32.007;0.326 ms
1366;30.855;31.324;31.640;0.159 ms
1371;29.787;31.214;31.689;0.317 ms
1376;30.191;31.269;32.110;0.270 ms
1381;30.335;31.295;31.798;0.240 ms
1386;30.977;31.296;31.599;0.169 ms
1391;30.986;31.347;32.312;0.218 ms
1396;30.956;31.455;31.839;0.195 ms
1401;30.517;31.327;31.863;0.240 ms
1406;30.943;31.330;31.935;0.227 ms
1411;30.970;31.405;35.333;0.587 ms
1416;30.864;31.332;31.857;0.217 ms
1421;30.098;31.327;31.832;0.252 ms
1426;30.111;31.295;31.776;0.255 ms
1431;30.860;31.444;32.215;0.301 ms
1436;30.889;31.410;31.937;0.199 ms
1441;30.781;31.366;31.950;0.231 ms
1446;30.981;31.324;31.873;0.194 ms
1451;30.964;31.428;32.737;0.277 ms
1456;30.853;31.348;32.048;0.218 ms
1461;30.957;31.353;31.915;0.168 ms
1466;30.365;31.297;31.613;0.208 ms
1471;30.927;31.302;31.768;0.173 ms
