172;29.797;31.136;31.792;0.377 ms
173;30.303;31.160;31.747;0.242 ms
174;29.965;31.031;31.545;0.347 ms
175;29.777;31.133;31.701;0.326 ms
176;29.982;31.150;35.149;0.490 ms
177;30.011;31.025;31.512;0.252 ms
178;29.642;31.081;31.513;0.282 ms
179;29.629;31.085;31.514;0.253 ms
180;29.888;31.116;31.778;0.241 ms
181;29.771;31.067;31.692;0.260 ms
182;30.344;31.101;31.730;0.203 ms
183;29.985;31.047;31.397;0.199 ms
184;29.771;31.026;31.590;0.307 ms
185;29.637;30.997;31.606;0.302 ms
186;29.840;31.007;31.548;0.265 ms
187;30.183;31.048;31.437;0.201 ms
188;29.663;30.919;31.577;0.393 ms
189;29.624;30.934;31.544;0.339 ms
190;30.238;31.169;32.137;0.269 ms
191;29.838;31.152;31.845;0.231 ms
192;30.001;31.052;31.444;0.260 ms
193;29.915;31.013;31.478;0.249 ms
194;29.621;31.050;31.467;0.272 ms
195;29.662;31.075;31.518;0.328 ms
196;29.746;31.197;37.237;0.654 ms
197;29.674;31.055;31.469;0.313 ms
198;29.583;31.062;31.480;0.321 ms
199;29.687;31.072;31.568;0.292 ms
200;29.646;30.987;31.612;0.336 ms
201;30.155;31.065;31.558;0.184 ms
202;29.694;31.008;31.468;0.327 ms
203;29.494;31.025;31.451;0.280 ms
204;29.699;30.969;31.483;0.338 ms
205;30.057;31.077;31.580;0.261 ms
206;29.739;31.058;31.636;0.390 ms
207;29.835;31.146;31.703;0.360 ms
208;29.650;31.220;31.698;0.320 ms
209;29.916;31.252;31.709;0.243 ms
210;30.052;31.212;31.616;0.237 ms
211;29.960;31.241;31.771;0.248 ms
212;29.906;31.192;31.753;0.319 ms
213;29.787;31.153;32.581;0.338 ms
214;29.996;31.038;31.930;0.439 ms
215;30.052;31.112;31.702;0.359 ms
216;30.089;31.207;31.645;0.276 ms
217;29.811;31.171;31.693;0.329 ms
218;30.414;31.365;37.554;0.748 ms
219;29.942;31.346;38.643;0.774 ms
220;30.120;31.237;31.855;0.273 ms
221;29.825;31.221;31.624;0.336 ms
222;30.110;31.203;34.281;0.441 ms
223;29.809;31.102;31.668;0.429 ms
224;30.192;31.221;31.714;0.261 ms
225;29.716;31.056;31.684;0.393 ms
226;29.723;31.430;66.065;3.518 ms
227;29.679;31.024;31.594;0.305 ms
228;29.633;31.048;31.716;0.332 ms
229;29.984;31.083;31.810;0.216 ms
230;29.609;31.011;31.578;0.331 ms
231;29.570;30.925;31.519;0.404 ms
232;29.707;31.034;31.414;0.288 ms
233;29.806;30.964;31.517;0.350 ms
234;29.546;30.922;31.402;0.419 ms
235;29.583;31.086;32.939;0.375 ms
236;29.621;30.963;31.545;0.379 ms
237;29.921;31.066;31.470;0.218 ms
238;29.687;31.019;31.598;0.368 ms
239;29.638;31.015;31.494;0.380 ms
240;29.969;31.171;31.642;0.366 ms
241;29.911;31.246;32.587;0.327 ms
242;29.581;31.047;32.200;0.484 ms
243;29.711;31.447;55.087;2.402 ms
244;29.606;31.047;36.281;0.610 ms
245;29.637;31.050;31.561;0.305 ms
246;29.583;30.893;31.726;0.401 ms
247;29.828;30.953;31.369;0.275 ms
248;29.576;30.986;31.445;0.348 ms
249;29.582;31.047;32.116;0.369 ms
250;29.819;30.970;31.539;0.335 ms
251;29.854;30.993;31.536;0.296 ms
252;29.577;31.170;50.394;1.964 ms
253;29.598;31.024;31.639;0.353 ms
254;29.737;30.999;36.105;0.621 ms
255;29.615;30.981;31.541;0.314 ms
256;29.575;30.920;31.719;0.380 ms
257;29.770;31.132;31.797;0.351 ms
258;29.761;31.161;35.014;0.567 ms
259;29.845;31.124;31.632;0.347 ms
260;29.660;31.073;31.875;0.469 ms
261;29.546;31.036;31.704;0.420 ms
262;29.705;31.043;40.097;0.976 ms
263;29.489;31.020;31.583;0.301 ms
264;29.496;31.055;31.557;0.336 ms
265;29.926;31.056;31.674;0.325 ms
266;29.636;31.217;54.645;2.384 ms
267;29.668;30.929;31.531;0.397 ms
268;29.540;30.999;31.429;0.305 ms
269;29.510;31.016;31.470;0.317 ms
270;30.130;30.978;31.492;0.280 ms
271;29.673;31.002;31.633;0.351 ms
272;29.602;30.979;31.587;0.379 ms
273;29.666;30.932;31.756;0.386 ms
274;29.551;31.301;44.732;1.802 ms
275;29.837;31.225;31.684;0.299 ms
276;29.675;31.193;31.742;0.318 ms
277;29.838;31.242;31.769;0.345 ms
278;29.860;31.034;32.538;0.402 ms
279;29.757;31.166;41.714;1.101 ms
280;29.773;31.031;31.552;0.334 ms
281;29.739;30.940;31.478;0.400 ms
282;29.653;31.104;36.323;0.636 ms
283;29.616;31.063;31.627;0.355 ms
284;29.754;31.091;34.991;0.471 ms
285;29.834;30.919;31.489;0.392 ms
286;29.760;31.030;31.560;0.256 ms
287;29.562;30.964;31.538;0.361 ms
288;30.152;31.187;36.416;0.620 ms
289;29.534;31.063;31.490;0.249 ms
290;29.910;31.045;31.441;0.229 ms
291;29.830;31.110;31.739;0.297 ms
292;29.852;31.104;32.593;0.334 ms
293;29.570;30.953;31.471;0.355 ms
294;29.820;31.006;31.608;0.356 ms
295;29.764;31.046;31.550;0.289 ms
296;29.587;30.955;31.783;0.374 ms
297;29.477;31.017;31.446;0.336 ms
298;29.715;30.945;31.717;0.348 ms
299;30.054;31.225;48.649;1.776 ms
300;29.697;30.947;31.596;0.363 ms
301;29.873;30.995;31.583;0.292 ms
302;29.505;31.015;31.525;0.323 ms
303;29.932;31.052;31.609;0.309 ms
304;29.670;30.974;31.613;0.378 ms
305;29.580;30.886;31.507;0.414 ms
306;29.725;31.014;31.934;0.389 ms
307;29.830;31.010;33.121;0.452 ms
308;29.879;30.995;31.669;0.337 ms
309;29.707;31.035;31.503;0.291 ms
310;29.458;30.699;31.830;0.616 ms
311;29.483;30.535;31.584;0.621 ms
312;29.673;31.013;31.489;0.294 ms
313;29.570;30.978;31.398;0.348 ms
314;29.513;30.971;31.619;0.371 ms
315;29.572;30.996;31.587;0.379 ms
316;29.784;30.944;31.446;0.323 ms
317;29.498;30.904;31.683;0.473 ms
318;29.531;30.983;31.734;0.350 ms
319;29.728;31.050;31.932;0.303 ms
320;30.196;31.083;31.608;0.251 ms
321;30.089;31.167;31.598;0.255 ms
322;30.245;31.265;32.043;0.224 ms
323;30.008;31.235;31.767;0.300 ms
324;29.720;31.198;31.681;0.363 ms
325;29.753;31.146;31.631;0.411 ms
326;29.471;31.248;39.435;0.933 ms
327;29.977;31.265;37.502;0.684 ms
328;29.811;31.164;31.620;0.332 ms
329;29.704;31.148;31.753;0.410 ms
330;29.743;31.160;31.661;0.381 ms
331;30.015;31.202;31.639;0.264 ms
332;30.034;31.180;39.389;0.868 ms
333;29.879;31.086;31.613;0.228 ms
334;29.438;30.988;34.627;0.549 ms
335;29.878;31.089;31.474;0.202 ms
336;29.822;31.062;31.849;0.357 ms
337;29.513;30.953;31.532;0.430 ms
338;29.452;31.003;31.499;0.406 ms
339;29.537;30.952;31.626;0.465 ms
340;29.997;31.133;31.708;0.231 ms
341;29.599;30.977;31.580;0.404 ms
342;29.440;31.001;31.517;0.410 ms
343;29.579;30.983;31.476;0.413 ms
344;29.564;31.064;34.763;0.564 ms
345;29.528;30.977;31.719;0.454 ms
346;30.087;31.241;31.781;0.284 ms
347;29.759;31.343;37.772;0.699 ms
348;29.752;31.134;31.742;0.501 ms
349;29.656;30.963;31.769;0.571 ms
350;29.791;31.273;31.643;0.256 ms
351;30.048;31.265;31.704;0.276 ms
352;29.993;31.223;31.638;0.271 ms
353;30.126;31.281;36.162;0.561 ms
354;29.859;31.232;31.740;0.342 ms
355;29.684;31.174;31.805;0.350 ms
356;29.639;30.922;31.811;0.569 ms
357;29.641;30.902;31.719;0.618 ms
358;29.691;30.678;31.771;0.694 ms
359;29.676;30.829;31.803;0.581 ms
360;29.789;31.238;32.261;0.398 ms
361;30.469;31.275;31.791;0.241 ms
362;29.746;31.279;31.688;0.290 ms
363;29.809;31.244;31.784;0.292 ms
364;30.002;31.190;31.912;0.291 ms
365;30.326;31.352;37.272;0.642 ms
366;29.780;31.252;32.585;0.294 ms
367;29.702;31.247;31.985;0.319 ms
368;30.162;31.288;31.764;0.250 ms
369;30.073;31.283;32.202;0.278 ms
370;30.075;31.304;31.707;0.221 ms
371;29.804;31.281;31.778;0.303 ms
372;29.748;31.319;32.023;0.283 ms
373;29.728;31.198;32.152;0.390 ms
374;30.091;31.100;31.635;0.247 ms
375;29.918;31.120;31.515;0.212 ms
376;29.817;31.092;31.480;0.250 ms
377;30.078;31.166;31.701;0.219 ms
378;29.562;31.125;31.649;0.268 ms
379;29.707;31.094;31.781;0.291 ms
380;29.682;31.120;31.568;0.267 ms
381;29.774;31.660;65.175;3.863 ms
382;30.524;31.175;31.874;0.194 ms
383;30.871;31.203;35.384;0.445 ms
384;29.799;31.063;31.573;0.281 ms
385;29.617;31.079;31.824;0.315 ms
386;29.772;31.163;31.731;0.319 ms
387;29.982;31.227;31.692;0.252 ms
388;30.804;31.266;31.820;0.200 ms
389;30.506;31.332;31.720;0.220 ms
390;30.550;31.475;39.157;0.806 ms
391;30.659;31.372;35.247;0.450 ms
392;30.147;31.167;31.864;0.209 ms
393;29.740;31.120;31.749;0.273 ms
394;29.576;30.995;31.522;0.339 ms
395;29.620;31.303;51.744;2.071 ms
396;30.082;31.153;31.656;0.231 ms
397;29.929;31.091;31.645;0.246 ms
398;29.913;31.323;51.568;2.049 ms
399;29.635;31.093;31.593;0.291 ms
400;29.865;31.141;31.715;0.225 ms
401;29.706;31.109;32.231;0.359 ms
402;29.784;31.121;31.906;0.223 ms
403;29.851;31.149;31.701;0.245 ms
404;29.834;31.106;31.517;0.229 ms
405;29.594;31.175;31.697;0.255 ms
406;29.826;31.223;31.929;0.330 ms
407;29.739;31.081;31.670;0.282 ms
408;29.888;31.313;49.404;1.860 ms
409;30.124;31.363;48.984;1.871 ms
410;29.533;30.892;31.726;0.514 ms
411;29.666;31.077;31.542;0.325 ms
412;30.236;31.117;31.594;0.192 ms
413;29.932;31.130;31.508;0.238 ms
414;29.455;31.033;31.590;0.332 ms
415;30.058;31.183;35.782;0.522 ms
416;30.189;31.075;31.737;0.233 ms
417;30.010;31.096;32.193;0.312 ms
418;30.253;31.115;31.840;0.218 ms
419;30.046;31.201;31.828;0.310 ms
420;30.418;31.358;31.792;0.229 ms
421;30.088;31.264;31.844;0.311 ms
422;30.341;31.187;31.541;0.215 ms
423;29.592;31.184;39.407;0.884 ms
424;30.294;31.181;31.574;0.226 ms
425;30.143;31.137;31.547;0.217 ms
426;29.618;31.104;31.515;0.261 ms
427;29.437;31.124;31.900;0.282 ms
428;30.022;31.111;31.651;0.261 ms
429;29.573;31.114;31.642;0.255 ms
430;29.656;31.063;31.514;0.315 ms
431;30.104;31.099;31.569;0.231 ms
432;30.384;31.136;31.604;0.178 ms
433;29.694;31.103;31.527;0.306 ms
434;30.631;31.145;32.004;0.221 ms
435;30.028;31.483;64.821;3.369 ms
436;29.757;31.133;31.822;0.389 ms
437;30.586;31.352;31.800;0.196 ms
438;29.762;31.264;31.727;0.295 ms
439;30.138;31.315;31.937;0.308 ms
440;30.092;31.309;31.935;0.246 ms
441;29.889;31.272;31.834;0.304 ms
442;29.773;31.211;31.880;0.354 ms
443;29.760;31.161;31.906;0.425 ms
444;30.256;31.322;31.902;0.254 ms
445;30.071;31.307;31.689;0.228 ms
446;29.791;31.251;31.741;0.327 ms
447;30.460;31.283;31.674;0.192 ms
448;29.978;31.335;43.354;1.242 ms
449;30.066;31.367;40.889;1.011 ms
450;30.763;31.356;32.047;0.188 ms
451;30.758;31.472;35.623;0.459 ms
452;29.945;31.401;41.913;1.095 ms
453;30.183;31.356;31.713;0.204 ms
454;29.833;31.327;32.070;0.271 ms
455;30.023;31.324;31.790;0.246 ms
456;29.838;31.220;32.119;0.324 ms
457;29.562;31.151;31.777;0.304 ms
458;29.568;31.037;31.482;0.380 ms
459;30.324;31.135;31.561;0.206 ms
460;30.392;31.117;31.973;0.202 ms
461;29.797;31.137;32.086;0.257 ms
462;29.802;31.217;32.124;0.319 ms
463;29.948;31.174;31.523;0.204 ms
464;30.191;31.204;32.054;0.268 ms
465;29.825;31.183;31.559;0.219 ms
466;30.317;31.203;31.580;0.227 ms
467;29.636;31.113;31.726;0.281 ms
468;30.009;31.075;31.668;0.284 ms
469;30.416;31.098;31.619;0.198 ms
470;30.429;31.193;31.813;0.236 ms
471;30.768;31.200;31.659;0.169 ms
472;29.960;31.173;31.727;0.245 ms
473;30.211;31.095;31.545;0.236 ms
474;30.579;31.148;31.586;0.190 ms
475;29.553;31.151;31.567;0.254 ms
476;29.689;31.148;31.764;0.347 ms
477;29.697;31.103;31.853;0.317 ms
478;29.695;31.093;33.146;0.363 ms
479;29.852;31.155;37.016;0.641 ms
480;30.116;31.141;31.600;0.246 ms
481;30.018;31.129;31.763;0.270 ms
482;29.435;31.007;31.495;0.362 ms
483;29.562;30.970;31.786;0.470 ms
484;29.638;31.006;31.799;0.422 ms
485;29.663;31.095;36.440;0.683 ms
486;29.740;31.096;31.808;0.397 ms
487;29.688;31.070;31.826;0.376 ms
488;29.495;31.068;31.561;0.385 ms
489;29.593;31.041;31.597;0.320 ms
490;29.522;31.028;31.536;0.467 ms
491;29.524;31.046;31.755;0.443 ms
492;29.526;30.988;31.684;0.475 ms
493;29.681;31.147;31.724;0.348 ms
494;29.805;31.107;31.753;0.267 ms
495;29.662;31.100;31.836;0.420 ms
496;29.419;30.617;31.742;0.647 ms
497;29.504;30.683;32.701;0.630 ms
498;29.490;31.033;32.455;0.376 ms
499;29.581;31.069;31.450;0.286 ms
500;29.631;31.060;31.536;0.357 ms
501;29.586;31.133;31.652;0.281 ms
502;29.554;31.070;31.643;0.375 ms
503;29.525;31.289;56.907;2.600 ms
504;29.645;31.095;32.100;0.344 ms
505;29.561;31.135;38.373;0.806 ms
506;29.632;31.105;31.691;0.255 ms
507;29.633;31.243;46.777;1.600 ms
508;30.160;31.383;55.861;2.469 ms
509;29.655;31.073;31.654;0.406 ms
510;29.493;31.307;51.706;2.083 ms
511;29.610;31.061;31.647;0.339 ms
512;29.629;31.071;32.122;0.344 ms
513;29.419;31.079;31.472;0.358 ms
514;29.669;31.045;31.526;0.349 ms
515;29.612;31.114;31.798;0.318 ms
516;29.639;30.980;31.538;0.368 ms
517;29.702;31.048;31.772;0.338 ms
518;29.681;30.972;31.543;0.407 ms
519;29.848;31.101;31.609;0.278 ms
520;29.519;31.045;31.480;0.342 ms
521;29.854;31.071;31.458;0.315 ms
522;29.563;30.932;31.623;0.453 ms
523;29.533;30.889;31.511;0.533 ms
524;29.460;30.854;31.798;0.558 ms
525;29.454;30.828;33.901;0.674 ms
526;29.510;30.790;31.734;0.558 ms
527;29.548;30.889;31.675;0.510 ms
528;29.469;30.822;31.701;0.591 ms
529;29.520;30.987;31.973;0.501 ms
530;29.475;30.864;31.458;0.554 ms
531;29.580;30.812;31.680;0.593 ms
532;29.570;30.891;31.508;0.532 ms
533;29.640;31.113;31.602;0.326 ms
534;30.216;31.187;31.759;0.224 ms
535;30.137;31.153;31.564;0.284 ms
536;29.608;31.068;31.633;0.384 ms
537;29.565;31.029;31.602;0.375 ms
538;29.655;31.161;31.773;0.290 ms
539;29.985;31.140;31.656;0.273 ms
540;29.529;31.015;31.717;0.388 ms
541;29.571;31.101;31.749;0.380 ms
542;29.656;31.144;32.444;0.381 ms
543;29.466;30.942;32.176;0.533 ms
544;29.572;30.962;31.816;0.525 ms
545;29.642;30.971;31.680;0.477 ms
546;29.593;31.027;32.169;0.450 ms
547;29.556;31.000;31.603;0.463 ms
548;29.715;31.077;31.602;0.331 ms
549;29.582;31.073;31.477;0.321 ms
550;29.571;31.145;31.741;0.344 ms
551;29.838;31.121;31.529;0.267 ms
552;29.519;31.159;31.753;0.311 ms
553;30.078;31.173;31.638;0.234 ms
554;29.639;31.053;32.076;0.399 ms
555;29.617;31.097;31.674;0.383 ms
556;29.726;31.151;31.792;0.338 ms
557;29.624;31.141;31.832;0.381 ms
558;29.567;31.079;31.758;0.431 ms
559;29.573;31.101;31.879;0.450 ms
560;29.544;31.074;31.733;0.413 ms
561;29.628;31.112;31.612;0.381 ms
562;29.673;31.142;31.715;0.301 ms
563;29.593;31.119;32.414;0.351 ms
564;29.493;30.911;31.575;0.491 ms
565;29.510;30.975;33.087;0.565 ms
566;29.714;31.049;31.541;0.371 ms
567;29.682;31.069;31.674;0.379 ms
568;29.507;30.948;31.483;0.504 ms
569;29.487;30.952;31.637;0.536 ms
570;29.534;31.115;40.373;1.412 ms
571;29.523;30.894;31.930;0.523 ms
572;29.530;31.092;31.549;0.324 ms
573;29.527;31.095;31.660;0.312 ms
574;29.644;31.041;31.628;0.367 ms
575;29.629;31.175;31.870;0.350 ms
576;29.742;31.132;31.742;0.380 ms
577;29.716;31.086;31.682;0.348 ms
578;30.130;31.133;32.614;0.304 ms
579;29.640;31.108;32.916;0.396 ms
580;29.519;31.156;31.893;0.311 ms
581;29.753;31.232;32.095;0.320 ms
582;29.681;31.053;31.872;0.393 ms
583;29.609;31.085;31.663;0.348 ms
584;29.648;31.124;31.793;0.300 ms
585;29.637;31.004;31.629;0.379 ms
586;29.586;31.089;31.714;0.325 ms
587;29.476;31.109;32.027;0.355 ms
588;29.720;31.447;66.425;3.559 ms
589;29.801;31.152;31.843;0.327 ms
590;29.557;31.071;31.563;0.403 ms
591;29.604;31.215;36.471;0.643 ms
592;29.604;31.082;31.617;0.380 ms
593;29.476;30.820;31.590;0.591 ms
594;29.720;31.071;31.563;0.312 ms
595;29.957;31.150;31.638;0.274 ms
596;29.695;31.130;31.605;0.314 ms
597;29.706;31.228;35.597;0.535 ms
598;29.677;31.195;31.802;0.326 ms
599;29.634;31.270;38.360;0.773 ms
600;29.658;31.146;31.703;0.304 ms
601;29.628;31.099;34.715;0.488 ms
602;29.677;31.353;51.545;2.048 ms
603;30.051;31.175;31.565;0.254 ms
604;29.493;31.283;46.009;1.521 ms
605;29.585;31.124;31.694;0.443 ms
606;30.337;31.172;31.637;0.224 ms
607;29.522;31.013;31.574;0.372 ms
608;29.716;31.062;31.841;0.384 ms
609;29.567;31.308;48.249;1.728 ms
610;29.553;31.119;31.706;0.359 ms
611;29.640;31.143;31.640;0.405 ms
612;29.626;31.258;45.907;1.545 ms
613;29.486;31.085;32.358;0.357 ms
614;29.539;30.956;31.839;0.532 ms
615;29.483;31.103;31.776;0.354 ms
616;29.476;30.982;31.641;0.481 ms
617;29.630;31.115;31.787;0.344 ms
618;29.916;31.251;31.773;0.281 ms
619;29.531;31.277;32.095;0.448 ms
620;29.498;31.123;31.727;0.392 ms
621;29.530;31.096;31.632;0.327 ms
622;29.611;31.110;31.571;0.338 ms
623;30.082;31.220;31.788;0.277 ms
624;29.536;31.163;31.944;0.383 ms
625;29.620;31.175;31.801;0.330 ms
626;29.579;31.216;31.739;0.264 ms
627;29.675;31.247;31.717;0.268 ms
628;29.618;31.149;31.610;0.329 ms
629;29.926;31.107;31.811;0.351 ms
630;29.503;31.077;31.709;0.338 ms
631;29.751;31.094;32.778;0.434 ms
632;29.767;31.058;31.623;0.318 ms
633;29.639;31.063;33.054;0.418 ms
634;29.610;31.138;31.836;0.348 ms
635;30.251;31.228;31.672;0.213 ms
636;30.804;31.283;31.719;0.181 ms
637;29.637;31.164;31.618;0.286 ms
638;29.923;31.237;38.303;0.761 ms
639;30.451;31.233;31.828;0.207 ms
640;30.643;31.257;31.680;0.194 ms
641;29.983;31.365;47.836;1.679 ms
642;29.968;31.341;31.970;0.287 ms
643;30.310;31.471;53.755;2.248 ms
644;30.827;31.518;43.418;1.500 ms
645;29.846;31.125;31.623;0.296 ms
646;30.089;31.195;31.676;0.229 ms
647;29.644;31.287;40.452;0.982 ms
648;29.705;31.167;31.704;0.310 ms
649;30.351;31.289;35.005;0.433 ms
650;29.801;31.216;31.824;0.316 ms
651;29.777;31.217;32.130;0.254 ms
652;29.780;31.206;32.005;0.276 ms
653;29.790;31.201;31.781;0.317 ms
654;30.106;31.211;31.758;0.238 ms
655;30.111;31.422;52.391;2.122 ms
656;29.702;31.193;31.860;0.254 ms
657;30.634;31.427;32.397;0.239 ms
658;30.301;31.309;33.131;0.322 ms
659;29.786;31.173;31.658;0.302 ms
660;30.631;31.224;31.685;0.189 ms
661;30.389;31.164;31.678;0.218 ms
662;30.354;31.188;31.682;0.215 ms
663;29.956;31.241;31.945;0.292 ms
664;30.681;31.285;31.749;0.203 ms
665;30.278;31.297;32.650;0.283 ms
666;30.381;31.265;31.783;0.243 ms
667;29.909;31.177;31.549;0.247 ms
668;29.737;31.060;31.678;0.303 ms
669;30.311;31.193;31.607;0.191 ms
670;30.062;31.142;31.913;0.231 ms
671;30.004;31.193;31.676;0.242 ms
672;30.121;31.171;31.754;0.228 ms
673;30.800;31.299;31.645;0.195 ms
674;30.742;31.248;31.780;0.195 ms
675;30.747;31.251;31.745;0.184 ms
676;29.591;31.068;31.690;0.318 ms
677;29.762;31.119;31.692;0.322 ms
678;29.716;31.176;31.731;0.272 ms
679;29.812;31.215;32.039;0.288 ms
680;30.654;31.202;31.810;0.187 ms
681;29.685;31.182;31.734;0.251 ms
